customer_id,name,email,phone,age,salary,purchase_amount,city,purchase_date
C0541,Amit Kumar,,9876543210,42,1500000,25000,Mumbai,2024-01-23 12:00:00
C0542,Sneha Desai,mayur@example.com,9876543210,43,1800000,45000,Delhi,2024-01-23 13:00:00
C0543,Sneha Desai,mayur@example.com,9876543210,57,1100000,80000,Mumbai,2024-01-23 14:00:00
C0544,Amit Kumar,priya@example.com,9876543210,47,1900000,75000,Pune,2024-01-23 15:00:00
C0545,Mayurkumar Surani,rahul@example.com,918765432109,40,1900000,40000,Pune,2024-01-23 16:00:00
C0546,Rahul Sharma,rahul@example.com,7654321098,81,1200000,75000,Pune,2024-01-23 17:00:00
C0547,Sneha Desai,mayur@example.com,918765432109,37,1500000,35000,Mumbai,2024-01-23 18:00:00
C0548,Priya  Patel,,7654321098,55,1300000,65000,Mumbai,2024-01-23 19:00:00
C0549,Rahul Sharma,priya@example.com,9876543210,54,1900000,85000,Mumbai,2024-01-23 20:00:00
C0550,Priya  Patel,rahul@example.com,9876543210,28,500000,90000,Delhi,2024-01-23 21:00:00
C0551,Mayurkumar Surani,priya@example.com,7654321098,57,500000,70000,Delhi,2024-01-23 22:00:00
C0552,Rahul Sharma,rahul@example.com,918765432109,49,700000,75000,Pune,2024-01-23 23:00:00
C0553,Sneha Desai,rahul@example.com,9876543210,53,1400000,40000,Bangalore,2024-01-24 00:00:00
C0554,Rahul Sharma,mayur@example.com,9876543210,51,1200000,75000,Mumbai,2024-01-24 01:00:00
C0555,Rahul Sharma,priya@example.com,7654321098,22,1900000,80000,Mumbai,2024-01-24 02:00:00
C0556,Rahul Sharma,priya@example.com,7654321098,22,1400000,65000,Pune,2024-01-24 03:00:00
C0557,Mayurkumar Surani,,7654321098,47,500000,90000,Mumbai,2024-01-24 04:00:00
C0558,Rahul Sharma,,9876543210,34,600000,50000,Pune,2024-01-24 05:00:00
C0559,Priya  Patel,mayur@example.com,918765432109,40,1700000,80000,Mumbai,2024-01-24 06:00:00
C0560,Mayurkumar Surani,mayur@example.com,918765432109,42,500000,65000,Delhi,2024-01-24 07:00:00
C0561,Amit Kumar,rahul@example.com,7654321098,59,600000,15000,Bangalore,2024-01-24 08:00:00
C0562,Rahul Sharma,,9876543210,30,3150000,30000,Delhi,2024-01-24 09:00:00
C0563,Sneha Desai,rahul@example.com,9876543210,51,1900000,70000,Delhi,2024-01-24 10:00:00
C0564,Rahul Sharma,priya@example.com,918765432109,55,1700000,147500,Mumbai,2024-01-24 11:00:00
C0565,Sneha Desai,mayur@example.com,9876543210,52,3150000,45000,Mumbai,2024-01-24 12:00:00
C0566,Priya  Patel,priya@example.com,918765432109,43,3150000,75000,Bangalore,2024-01-24 13:00:00
C0567,Sneha Desai,priya@example.com,7654321098,58,1100000,80000,Mumbai,2024-01-24 14:00:00
C0568,Amit Kumar,rahul@example.com,918765432109,53,3150000,60000,Delhi,2024-01-24 15:00:00
C0569,Mayurkumar Surani,,918765432109,47,1100000,10000,Pune,2024-01-24 16:00:00
C0570,Sneha Desai,mayur@example.com,7654321098,56,1700000,20000,Delhi,2024-01-24 17:00:00
C0571,Sneha Desai,priya@example.com,9876543210,26,900000,90000,Mumbai,2024-01-24 18:00:00
C0572,Mayurkumar Surani,mayur@example.com,918765432109,23,3150000,80000,Delhi,2024-01-24 19:00:00
C0573,Amit Kumar,rahul@example.com,918765432109,56,700000,75000,Pune,2024-01-24 20:00:00
C0574,Rahul Sharma,rahul@example.com,7654321098,20,1100000,45000,Mumbai,2024-01-24 21:00:00
C0575,Sneha Desai,rahul@example.com,9876543210,20,3150000,70000,Mumbai,2024-01-24 22:00:00
C0576,Mayurkumar Surani,mayur@example.com,918765432109,39,1100000,147500,Delhi,2024-01-24 23:00:00
C0577,Priya  Patel,mayur@example.com,7654321098,38,500000,20000,Mumbai,2024-01-25 00:00:00
C0578,Mayurkumar Surani,,918765432109,48,3150000,30000,Mumbai,2024-01-25 01:00:00
C0579,Priya  Patel,priya@example.com,9876543210,29,3150000,50000,Delhi,2024-01-25 02:00:00
C0580,Amit Kumar,priya@example.com,7654321098,37,1500000,35000,Delhi,2024-01-25 03:00:00
C0581,Rahul Sharma,rahul@example.com,9876543210,47,700000,15000,Mumbai,2024-01-25 04:00:00
C0582,Mayurkumar Surani,rahul@example.com,9876543210,54,1900000,70000,Mumbai,2024-01-25 05:00:00
C0583,Mayurkumar Surani,priya@example.com,9876543210,81,1500000,30000,Pune,2024-01-25 06:00:00
C0584,Sneha Desai,,9876543210,50,3150000,45000,Mumbai,2024-01-25 07:00:00
C0585,Amit Kumar,rahul@example.com,918765432109,46,1300000,10000,Pune,2024-01-25 08:00:00
C0586,Mayurkumar Surani,rahul@example.com,918765432109,30,500000,147500,Delhi,2024-01-25 09:00:00
C0587,Sneha Desai,,9876543210,57,3150000,65000,Mumbai,2024-01-25 10:00:00
C0588,Mayurkumar Surani,rahul@example.com,9876543210,24,1300000,60000,Delhi,2024-01-25 11:00:00
C0589,Priya  Patel,,9876543210,27,1600000,40000,Delhi,2024-01-25 12:00:00
C0590,Mayurkumar Surani,rahul@example.com,918765432109,53,1300000,80000,Bangalore,2024-01-25 13:00:00
C0591,Mayurkumar Surani,,9876543210,31,1100000,60000,Bangalore,2024-01-25 14:00:00
C0592,Mayurkumar Surani,,9876543210,57,1800000,85000,Delhi,2024-01-25 15:00:00
C0593,Mayurkumar Surani,mayur@example.com,9876543210,20,600000,20000,Mumbai,2024-01-25 16:00:00
C0594,Mayurkumar Surani,rahul@example.com,9876543210,50,1300000,147500,Delhi,2024-01-25 17:00:00
C0595,Amit Kumar,,9876543210,23,1700000,75000,Bangalore,2024-01-25 18:00:00
C0596,Mayurkumar Surani,,7654321098,24,1900000,20000,Mumbai,2024-01-25 19:00:00
C0597,Mayurkumar Surani,priya@example.com,9876543210,49,700000,10000,Delhi,2024-01-25 20:00:00
C0598,Sneha Desai,rahul@example.com,9876543210,43,1500000,80000,Mumbai,2024-01-25 21:00:00
C0599,Priya  Patel,priya@example.com,7654321098,22,1800000,10000,Mumbai,2024-01-25 22:00:00
C0600,Priya  Patel,rahul@example.com,7654321098,30,1200000,90000,Delhi,2024-01-25 23:00:00
C0601,Mayurkumar Surani,priya@example.com,9876543210,23,3150000,15000,Mumbai,2024-01-26 00:00:00
C0602,Amit Kumar,,9876543210,45,600000,147500,Delhi,2024-01-26 01:00:00
C0603,Amit Kumar,,9876543210,46,1200000,35000,Delhi,2024-01-26 02:00:00
C0604,Sneha Desai,mayur@example.com,7654321098,81,1000000,45000,Bangalore,2024-01-26 03:00:00
C0605,Mayurkumar Surani,priya@example.com,9876543210,46,1600000,85000,Mumbai,2024-01-26 04:00:00
C0606,Priya  Patel,rahul@example.com,918765432109,81,1900000,80000,Bangalore,2024-01-26 05:00:00
C0607,Amit Kumar,mayur@example.com,918765432109,25,1200000,10000,Bangalore,2024-01-26 06:00:00
C0608,Mayurkumar Surani,priya@example.com,9876543210,34,800000,20000,Delhi,2024-01-26 07:00:00
C0609,Amit Kumar,priya@example.com,918765432109,49,1900000,20000,Bangalore,2024-01-26 08:00:00
C0610,Mayurkumar Surani,mayur@example.com,9876543210,81,3150000,30000,Mumbai,2024-01-26 09:00:00
C0611,Amit Kumar,,9876543210,56,1700000,65000,Bangalore,2024-01-26 10:00:00
C0612,Priya  Patel,priya@example.com,9876543210,56,600000,65000,Mumbai,2024-01-26 11:00:00
C0613,Rahul Sharma,,918765432109,81,1700000,147500,Bangalore,2024-01-26 12:00:00
C0614,Sneha Desai,mayur@example.com,9876543210,56,1700000,70000,Mumbai,2024-01-26 13:00:00
C0615,Sneha Desai,,7654321098,54,1900000,147500,Bangalore,2024-01-26 14:00:00
C0616,Priya  Patel,rahul@example.com,9876543210,42,1400000,50000,Bangalore,2024-01-26 15:00:00
C0617,Amit Kumar,rahul@example.com,9876543210,25,700000,40000,Mumbai,2024-01-26 16:00:00
C0618,Mayurkumar Surani,priya@example.com,9876543210,23,700000,25000,Mumbai,2024-01-26 17:00:00
C0619,Amit Kumar,rahul@example.com,9876543210,37,1800000,80000,Mumbai,2024-01-26 18:00:00
C0620,Priya  Patel,,918765432109,28,1200000,80000,Mumbai,2024-01-26 19:00:00
C0621,Sneha Desai,priya@example.com,918765432109,48,800000,35000,Pune,2024-01-26 20:00:00
C0622,Amit Kumar,,9876543210,32,1500000,70000,Bangalore,2024-01-26 21:00:00
C0623,Sneha Desai,rahul@example.com,918765432109,36,1500000,60000,Mumbai,2024-01-26 22:00:00
C0624,Mayurkumar Surani,mayur@example.com,9876543210,51,1500000,70000,Pune,2024-01-26 23:00:00
C0625,Sneha Desai,priya@example.com,9876543210,41,600000,70000,Mumbai,2024-01-27 00:00:00
C0626,Sneha Desai,rahul@example.com,9876543210,23,3150000,147500,Mumbai,2024-01-27 01:00:00
C0627,Rahul Sharma,rahul@example.com,9876543210,24,1300000,80000,Mumbai,2024-01-27 02:00:00
C0628,Rahul Sharma,priya@example.com,9876543210,56,600000,70000,Pune,2024-01-27 03:00:00
C0629,Mayurkumar Surani,,9876543210,40,1900000,60000,Bangalore,2024-01-27 04:00:00
C0630,Rahul Sharma,rahul@example.com,9876543210,32,3150000,80000,Mumbai,2024-01-27 05:00:00
C0631,Sneha Desai,rahul@example.com,9876543210,53,800000,45000,Mumbai,2024-01-27 06:00:00
C0632,Priya  Patel,rahul@example.com,9876543210,41,1200000,147500,Bangalore,2024-01-27 07:00:00
C0633,Sneha Desai,,918765432109,42,1300000,45000,Mumbai,2024-01-27 08:00:00
C0634,Priya  Patel,,9876543210,22,900000,55000,Delhi,2024-01-27 09:00:00
C0635,Priya  Patel,rahul@example.com,9876543210,81,3150000,85000,Delhi,2024-01-27 10:00:00
C0636,Rahul Sharma,rahul@example.com,9876543210,53,1700000,80000,Mumbai,2024-01-27 11:00:00
C0637,Amit Kumar,,9876543210,51,1100000,60000,Pune,2024-01-27 12:00:00
C0638,Mayurkumar Surani,priya@example.com,918765432109,40,3150000,70000,Mumbai,2024-01-27 13:00:00
C0639,Rahul Sharma,mayur@example.com,918765432109,40,700000,50000,Mumbai,2024-01-27 14:00:00
C0640,Rahul Sharma,mayur@example.com,918765432109,30,900000,147500,Pune,2024-01-27 15:00:00
C0641,Amit Kumar,mayur@example.com,9876543210,58,1600000,80000,Pune,2024-01-27 16:00:00
C0642,Mayurkumar Surani,rahul@example.com,9876543210,23,1100000,85000,Bangalore,2024-01-27 17:00:00
C0643,Sneha Desai,rahul@example.com,9876543210,20,1300000,40000,Bangalore,2024-01-27 18:00:00
C0644,Mayurkumar Surani,,9876543210,47,1000000,80000,Pune,2024-01-27 19:00:00
C0645,Mayurkumar Surani,priya@example.com,9876543210,43,3150000,65000,Delhi,2024-01-27 20:00:00
C0646,Sneha Desai,priya@example.com,7654321098,54,3150000,80000,Delhi,2024-01-27 21:00:00
C0647,Rahul Sharma,rahul@example.com,7654321098,32,700000,75000,Mumbai,2024-01-27 22:00:00
C0648,Mayurkumar Surani,mayur@example.com,918765432109,53,800000,60000,Mumbai,2024-01-27 23:00:00
C0649,Rahul Sharma,rahul@example.com,9876543210,30,1400000,55000,Mumbai,2024-01-28 00:00:00
C0650,Priya  Patel,rahul@example.com,7654321098,55,900000,60000,Mumbai,2024-01-28 01:00:00
C0651,Rahul Sharma,rahul@example.com,918765432109,36,1400000,35000,Mumbai,2024-01-28 02:00:00
C0652,Rahul Sharma,,9876543210,54,1600000,15000,Pune,2024-01-28 03:00:00
C0653,Sneha Desai,,9876543210,37,1400000,60000,Delhi,2024-01-28 04:00:00
C0654,Sneha Desai,rahul@example.com,7654321098,59,1700000,80000,Mumbai,2024-01-28 05:00:00
C0655,Sneha Desai,rahul@example.com,9876543210,41,1500000,35000,Mumbai,2024-01-28 06:00:00
C0656,Mayurkumar Surani,rahul@example.com,9876543210,43,3150000,75000,Bangalore,2024-01-28 07:00:00
C0657,Priya  Patel,rahul@example.com,7654321098,38,1200000,147500,Mumbai,2024-01-28 08:00:00
C0658,Sneha Desai,rahul@example.com,9876543210,56,1200000,35000,Delhi,2024-01-28 09:00:00
C0659,Mayurkumar Surani,priya@example.com,9876543210,58,1200000,90000,Pune,2024-01-28 10:00:00
C0660,Mayurkumar Surani,mayur@example.com,7654321098,40,1700000,55000,Mumbai,2024-01-28 11:00:00
C0661,Amit Kumar,rahul@example.com,9876543210,27,600000,10000,Mumbai,2024-01-28 12:00:00
C0662,Mayurkumar Surani,mayur@example.com,9876543210,47,1600000,20000,Mumbai,2024-01-28 13:00:00
C0663,Mayurkumar Surani,rahul@example.com,9876543210,24,1400000,45000,Bangalore,2024-01-28 14:00:00
C0664,Sneha Desai,mayur@example.com,9876543210,36,1600000,45000,Bangalore,2024-01-28 15:00:00
C0665,Amit Kumar,rahul@example.com,7654321098,56,1500000,147500,Pune,2024-01-28 16:00:00
C0666,Amit Kumar,priya@example.com,9876543210,55,1900000,80000,Delhi,2024-01-28 17:00:00
C0667,Mayurkumar Surani,rahul@example.com,9876543210,38,3150000,40000,Pune,2024-01-28 18:00:00
C0668,Amit Kumar,rahul@example.com,9876543210,46,3150000,60000,Mumbai,2024-01-28 19:00:00
C0669,Priya  Patel,,9876543210,53,600000,40000,Mumbai,2024-01-28 20:00:00
C0670,Sneha Desai,rahul@example.com,9876543210,30,1600000,25000,Bangalore,2024-01-28 21:00:00
C0671,Amit Kumar,rahul@example.com,7654321098,31,3150000,65000,Delhi,2024-01-28 22:00:00
C0672,Mayurkumar Surani,priya@example.com,7654321098,40,1000000,35000,Mumbai,2024-01-28 23:00:00
C0673,Priya  Patel,priya@example.com,9876543210,30,1900000,75000,Delhi,2024-01-29 00:00:00
C0674,Rahul Sharma,rahul@example.com,9876543210,58,700000,65000,Mumbai,2024-01-29 01:00:00
C0675,Rahul Sharma,,7654321098,47,1000000,60000,Mumbai,2024-01-29 02:00:00
C0676,Priya  Patel,rahul@example.com,9876543210,24,700000,80000,Delhi,2024-01-29 03:00:00
C0677,Mayurkumar Surani,,7654321098,36,500000,30000,Delhi,2024-01-29 04:00:00
C0678,Priya  Patel,priya@example.com,9876543210,39,1700000,75000,Mumbai,2024-01-29 05:00:00
C0679,Sneha Desai,mayur@example.com,9876543210,40,1800000,85000,Mumbai,2024-01-29 06:00:00
C0680,Sneha Desai,priya@example.com,9876543210,31,1700000,70000,Delhi,2024-01-29 07:00:00
C0681,Rahul Sharma,priya@example.com,9876543210,25,800000,147500,Mumbai,2024-01-29 08:00:00
C0682,Amit Kumar,rahul@example.com,9876543210,36,1100000,25000,Mumbai,2024-01-29 09:00:00
C0683,Mayurkumar Surani,rahul@example.com,9876543210,38,1400000,60000,Mumbai,2024-01-29 10:00:00
C0684,Rahul Sharma,rahul@example.com,918765432109,45,1100000,90000,Mumbai,2024-01-29 11:00:00
C0685,Amit Kumar,rahul@example.com,7654321098,51,1900000,40000,Delhi,2024-01-29 12:00:00
C0686,Amit Kumar,,918765432109,25,1900000,75000,Mumbai,2024-01-29 13:00:00
C0687,Sneha Desai,rahul@example.com,9876543210,55,800000,60000,Delhi,2024-01-29 14:00:00
C0688,Mayurkumar Surani,mayur@example.com,7654321098,57,1000000,50000,Pune,2024-01-29 15:00:00
C0689,Mayurkumar Surani,priya@example.com,9876543210,30,900000,70000,Pune,2024-01-29 16:00:00
C0690,Priya  Patel,,7654321098,52,1600000,95000,Mumbai,2024-01-29 17:00:00
C0691,Sneha Desai,mayur@example.com,7654321098,43,500000,60000,Mumbai,2024-01-29 18:00:00
C0692,Amit Kumar,,7654321098,42,1200000,80000,Delhi,2024-01-29 19:00:00
C0693,Mayurkumar Surani,,7654321098,34,500000,80000,Delhi,2024-01-29 20:00:00
C0694,Mayurkumar Surani,priya@example.com,9876543210,46,900000,10000,Mumbai,2024-01-29 21:00:00
C0695,Amit Kumar,rahul@example.com,7654321098,30,1000000,25000,Mumbai,2024-01-29 22:00:00
C0696,Mayurkumar Surani,rahul@example.com,7654321098,36,700000,75000,Pune,2024-01-29 23:00:00
C0697,Mayurkumar Surani,rahul@example.com,918765432109,33,1900000,75000,Bangalore,2024-01-30 00:00:00
C0698,Mayurkumar Surani,priya@example.com,9876543210,46,900000,20000,Mumbai,2024-01-30 01:00:00
C0699,Mayurkumar Surani,priya@example.com,9876543210,37,1800000,90000,Bangalore,2024-01-30 02:00:00
C0700,Sneha Desai,priya@example.com,918765432109,47,3150000,20000,Mumbai,2024-01-30 03:00:00
C0701,Mayurkumar Surani,mayur@example.com,918765432109,23,1000000,85000,Mumbai,2024-01-30 04:00:00
C0702,Rahul Sharma,rahul@example.com,9876543210,26,1800000,75000,Mumbai,2024-01-30 05:00:00
C0703,Amit Kumar,rahul@example.com,9876543210,54,1200000,147500,Pune,2024-01-30 06:00:00
C0704,Sneha Desai,,9876543210,28,1100000,70000,Pune,2024-01-30 07:00:00
C0705,Sneha Desai,,918765432109,27,1200000,80000,Bangalore,2024-01-30 08:00:00
C0706,Sneha Desai,,918765432109,36,1700000,75000,Mumbai,2024-01-30 09:00:00
C0707,Sneha Desai,priya@example.com,7654321098,36,1000000,80000,Delhi,2024-01-30 10:00:00
C0708,Mayurkumar Surani,rahul@example.com,9876543210,52,600000,35000,Pune,2024-01-30 11:00:00
C0709,Sneha Desai,priya@example.com,9876543210,51,1200000,55000,Delhi,2024-01-30 12:00:00
C0710,Priya  Patel,mayur@example.com,9876543210,27,1500000,80000,Delhi,2024-01-30 13:00:00
C0711,Amit Kumar,,9876543210,38,500000,147500,Mumbai,2024-01-30 14:00:00
C0712,Sneha Desai,priya@example.com,7654321098,57,1000000,35000,Bangalore,2024-01-30 15:00:00
C0713,Amit Kumar,priya@example.com,9876543210,22,3150000,55000,Mumbai,2024-01-30 16:00:00
C0714,Priya  Patel,mayur@example.com,9876543210,24,1600000,40000,Pune,2024-01-30 17:00:00
C0715,Priya  Patel,rahul@example.com,9876543210,32,1500000,90000,Delhi,2024-01-30 18:00:00
C0716,Amit Kumar,rahul@example.com,9876543210,50,1400000,95000,Mumbai,2024-01-30 19:00:00
C0717,Mayurkumar Surani,rahul@example.com,9876543210,35,700000,90000,Mumbai,2024-01-30 20:00:00
C0718,Rahul Sharma,,918765432109,51,1700000,50000,Mumbai,2024-01-30 21:00:00
C0719,Mayurkumar Surani,priya@example.com,7654321098,41,700000,55000,Pune,2024-01-30 22:00:00
C0720,Mayurkumar Surani,mayur@example.com,918765432109,48,1900000,55000,Bangalore,2024-01-30 23:00:00
C0721,Mayurkumar Surani,mayur@example.com,7654321098,41,3150000,40000,Mumbai,2024-01-31 00:00:00
C0722,Mayurkumar Surani,rahul@example.com,9876543210,81,1700000,85000,Pune,2024-01-31 01:00:00
C0723,Sneha Desai,rahul@example.com,9876543210,22,3150000,95000,Delhi,2024-01-31 02:00:00
C0724,Mayurkumar Surani,rahul@example.com,918765432109,29,700000,35000,Mumbai,2024-01-31 03:00:00
C0725,Mayurkumar Surani,priya@example.com,9876543210,81,1500000,147500,Pune,2024-01-31 04:00:00
C0726,Priya  Patel,rahul@example.com,918765432109,40,1500000,10000,Mumbai,2024-01-31 05:00:00
C0727,Mayurkumar Surani,mayur@example.com,9876543210,35,3150000,10000,Mumbai,2024-01-31 06:00:00
C0728,Priya  Patel,mayur@example.com,9876543210,31,700000,65000,Mumbai,2024-01-31 07:00:00
C0729,Amit Kumar,,9876543210,21,1000000,15000,Pune,2024-01-31 08:00:00
C0730,Rahul Sharma,,918765432109,40,1800000,25000,Mumbai,2024-01-31 09:00:00
C0731,Mayurkumar Surani,priya@example.com,7654321098,43,3150000,90000,Mumbai,2024-01-31 10:00:00
C0732,Amit Kumar,rahul@example.com,918765432109,54,800000,25000,Delhi,2024-01-31 11:00:00
C0733,Amit Kumar,rahul@example.com,7654321098,49,1900000,60000,Bangalore,2024-01-31 12:00:00
C0734,Sneha Desai,priya@example.com,918765432109,49,1500000,25000,Bangalore,2024-01-31 13:00:00
C0735,Rahul Sharma,,918765432109,54,700000,10000,Mumbai,2024-01-31 14:00:00
C0736,Amit Kumar,rahul@example.com,9876543210,38,700000,40000,Mumbai,2024-01-31 15:00:00
C0737,Amit Kumar,,9876543210,27,3150000,95000,Mumbai,2024-01-31 16:00:00
C0738,Rahul Sharma,rahul@example.com,9876543210,45,900000,50000,Mumbai,2024-01-31 17:00:00
C0739,Rahul Sharma,rahul@example.com,7654321098,59,1400000,20000,Delhi,2024-01-31 18:00:00
C0740,Amit Kumar,priya@example.com,9876543210,26,800000,45000,Mumbai,2024-01-31 19:00:00
C0741,Rahul Sharma,rahul@example.com,918765432109,49,1500000,80000,Mumbai,2024-01-31 20:00:00
C0742,Amit Kumar,mayur@example.com,918765432109,26,600000,25000,Delhi,2024-01-31 21:00:00
C0743,Amit Kumar,mayur@example.com,9876543210,22,1400000,95000,Pune,2024-01-31 22:00:00
C0744,Sneha Desai,rahul@example.com,9876543210,20,1500000,147500,Bangalore,2024-01-31 23:00:00
C0745,Mayurkumar Surani,rahul@example.com,9876543210,55,3150000,60000,Mumbai,2024-02-01 00:00:00
C0746,Amit Kumar,rahul@example.com,7654321098,44,1500000,75000,Mumbai,2024-02-01 01:00:00
C0747,Priya  Patel,mayur@example.com,9876543210,56,1800000,95000,Mumbai,2024-02-01 02:00:00
C0748,Mayurkumar Surani,mayur@example.com,9876543210,20,600000,85000,Delhi,2024-02-01 03:00:00
C0749,Mayurkumar Surani,rahul@example.com,9876543210,34,900000,20000,Pune,2024-02-01 04:00:00
C0750,Mayurkumar Surani,,9876543210,56,900000,80000,Mumbai,2024-02-01 05:00:00
C0751,Mayurkumar Surani,,918765432109,32,1600000,25000,Pune,2024-02-01 06:00:00
C0752,Sneha Desai,rahul@example.com,7654321098,59,800000,30000,Delhi,2024-02-01 07:00:00
C0753,Amit Kumar,priya@example.com,918765432109,27,3150000,90000,Mumbai,2024-02-01 08:00:00
C0754,Sneha Desai,,7654321098,24,1400000,40000,Bangalore,2024-02-01 09:00:00
C0755,Amit Kumar,mayur@example.com,9876543210,28,1000000,85000,Mumbai,2024-02-01 10:00:00
C0756,Sneha Desai,,9876543210,20,1800000,75000,Mumbai,2024-02-01 11:00:00
C0757,Sneha Desai,rahul@example.com,918765432109,55,1500000,85000,Bangalore,2024-02-01 12:00:00
C0758,Mayurkumar Surani,rahul@example.com,7654321098,54,1500000,40000,Mumbai,2024-02-01 13:00:00
C0759,Priya  Patel,priya@example.com,9876543210,21,1500000,50000,Bangalore,2024-02-01 14:00:00
C0760,Sneha Desai,,9876543210,59,1600000,25000,Pune,2024-02-01 15:00:00
C0761,Mayurkumar Surani,mayur@example.com,9876543210,42,900000,60000,Delhi,2024-02-01 16:00:00
C0762,Rahul Sharma,mayur@example.com,7654321098,28,1300000,15000,Mumbai,2024-02-01 17:00:00
C0763,Priya  Patel,rahul@example.com,918765432109,53,1300000,65000,Mumbai,2024-02-01 18:00:00
C0764,Sneha Desai,mayur@example.com,9876543210,33,1400000,65000,Pune,2024-02-01 19:00:00
C0765,Mayurkumar Surani,priya@example.com,918765432109,23,500000,25000,Mumbai,2024-02-01 20:00:00
C0766,Rahul Sharma,priya@example.com,9876543210,49,1100000,95000,Pune,2024-02-01 21:00:00
C0767,Rahul Sharma,mayur@example.com,918765432109,50,800000,40000,Mumbai,2024-02-01 22:00:00
C0768,Mayurkumar Surani,mayur@example.com,918765432109,57,500000,10000,Mumbai,2024-02-01 23:00:00
C0769,Rahul Sharma,rahul@example.com,9876543210,30,1900000,70000,Mumbai,2024-02-02 00:00:00
C0770,Priya  Patel,mayur@example.com,918765432109,54,1200000,35000,Bangalore,2024-02-02 01:00:00
C0771,Sneha Desai,rahul@example.com,9876543210,27,1600000,35000,Mumbai,2024-02-02 02:00:00
C0772,Sneha Desai,rahul@example.com,9876543210,22,1900000,65000,Bangalore,2024-02-02 03:00:00
C0773,Mayurkumar Surani,mayur@example.com,9876543210,33,3150000,45000,Mumbai,2024-02-02 04:00:00
C0774,Mayurkumar Surani,rahul@example.com,9876543210,32,1800000,80000,Bangalore,2024-02-02 05:00:00
C0775,Mayurkumar Surani,rahul@example.com,7654321098,51,1800000,30000,Mumbai,2024-02-02 06:00:00
C0776,Rahul Sharma,rahul@example.com,918765432109,53,3150000,95000,Mumbai,2024-02-02 07:00:00
C0777,Mayurkumar Surani,mayur@example.com,9876543210,38,500000,30000,Delhi,2024-02-02 08:00:00
C0778,Priya  Patel,rahul@example.com,9876543210,57,1500000,55000,Mumbai,2024-02-02 09:00:00
C0779,Sneha Desai,mayur@example.com,9876543210,35,1900000,10000,Bangalore,2024-02-02 10:00:00
C0780,Rahul Sharma,mayur@example.com,7654321098,21,1600000,55000,Delhi,2024-02-02 11:00:00
C0781,Mayurkumar Surani,mayur@example.com,918765432109,59,1200000,30000,Delhi,2024-02-02 12:00:00
C0782,Mayurkumar Surani,,9876543210,36,1000000,65000,Mumbai,2024-02-02 13:00:00
C0783,Priya  Patel,mayur@example.com,918765432109,53,700000,40000,Mumbai,2024-02-02 14:00:00
C0784,Priya  Patel,,7654321098,81,1700000,50000,Mumbai,2024-02-02 15:00:00
C0785,Mayurkumar Surani,rahul@example.com,7654321098,35,1700000,65000,Delhi,2024-02-02 16:00:00
C0786,Sneha Desai,rahul@example.com,9876543210,57,600000,10000,Mumbai,2024-02-02 17:00:00
C0787,Mayurkumar Surani,rahul@example.com,9876543210,21,900000,60000,Mumbai,2024-02-02 18:00:00
C0788,Rahul Sharma,rahul@example.com,9876543210,21,3150000,80000,Mumbai,2024-02-02 19:00:00
C0789,Mayurkumar Surani,rahul@example.com,7654321098,45,1000000,15000,Mumbai,2024-02-02 20:00:00
C0790,Priya  Patel,rahul@example.com,918765432109,32,600000,147500,Delhi,2024-02-02 21:00:00
C0791,Mayurkumar Surani,rahul@example.com,9876543210,50,800000,40000,Delhi,2024-02-02 22:00:00
C0792,Sneha Desai,rahul@example.com,9876543210,53,1500000,65000,Pune,2024-02-02 23:00:00
C0793,Mayurkumar Surani,rahul@example.com,918765432109,58,1200000,95000,Mumbai,2024-02-03 00:00:00
C0794,Amit Kumar,mayur@example.com,9876543210,22,1600000,20000,Mumbai,2024-02-03 01:00:00
C0795,Mayurkumar Surani,priya@example.com,918765432109,27,1200000,40000,Mumbai,2024-02-03 02:00:00
C0796,Sneha Desai,,9876543210,42,1500000,60000,Bangalore,2024-02-03 03:00:00
C0797,Sneha Desai,priya@example.com,918765432109,33,1200000,95000,Mumbai,2024-02-03 04:00:00
C0798,Mayurkumar Surani,priya@example.com,9876543210,46,1200000,65000,Delhi,2024-02-03 05:00:00
C0799,Priya  Patel,mayur@example.com,918765432109,48,3150000,35000,Mumbai,2024-02-03 06:00:00
C0800,Sneha Desai,mayur@example.com,7654321098,58,3150000,30000,Pune,2024-02-03 07:00:00
C0801,Sneha Desai,mayur@example.com,7654321098,58,1800000,10000,Mumbai,2024-02-03 08:00:00
C0802,Sneha Desai,rahul@example.com,9876543210,20,1500000,65000,Mumbai,2024-02-03 09:00:00
C0803,Sneha Desai,rahul@example.com,9876543210,36,1100000,60000,Mumbai,2024-02-03 10:00:00
C0804,Rahul Sharma,rahul@example.com,7654321098,40,3150000,25000,Delhi,2024-02-03 11:00:00
C0805,Rahul Sharma,rahul@example.com,9876543210,49,1700000,95000,Bangalore,2024-02-03 12:00:00
C0806,Priya  Patel,rahul@example.com,918765432109,32,1900000,25000,Delhi,2024-02-03 13:00:00
C0807,Mayurkumar Surani,priya@example.com,918765432109,40,3150000,90000,Mumbai,2024-02-03 14:00:00
C0808,Sneha Desai,priya@example.com,7654321098,38,1300000,15000,Pune,2024-02-03 15:00:00
C0809,Mayurkumar Surani,rahul@example.com,9876543210,38,700000,15000,Delhi,2024-02-03 16:00:00
